"Datetime","Timezone","Aggregationtime","PlotId","EpPlotId","StationId","Processlevel","Qualityflag","TEMP","MAX","MIN"
1981-06-24 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.8,23,12
1981-06-25 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.5,24,9
1981-06-26 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.5,25,9
1981-06-27 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16,23,12
1981-06-28 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.2,25,9
1981-06-29 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.8,25,12
1981-06-30 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.4,24,11
1981-07-01 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15,21,8
1981-07-02 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.3,24,9
1981-07-03 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.42,23,6
1981-07-04 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.9,23,6
1981-07-05 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.7,23,9
1981-07-06 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.8,21,10
1981-07-07 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.6,22,11
1981-07-08 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.5,27,11
1981-07-09 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.6,22,12
1981-07-10 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.1,23,13
1981-07-11 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16,21,13
1981-07-12 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.7,25,15
1981-07-13 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.6,19,13
1981-07-14 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.2,23,13
1981-07-15 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16,21,13
1981-07-16 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.8,19,13
1981-07-17 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.6,24,9
1981-07-18 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.3,17,13
1981-07-19 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,14.8,20,10
1981-07-20 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,14.4,18,10
1981-07-21 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,14.5,21,8
1981-07-22 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,14.4,20,9
1981-07-23 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,13.1,20,9
1981-07-24 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.3,25,6
1981-07-25 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,14.1,23,9
1981-07-26 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.2,23,10
1981-07-27 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.8,20,12
1981-07-28 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.5,20,10
1981-07-29 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18,25,7
1981-07-30 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.4,24,9
1981-07-31 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.3,20,9
1981-08-01 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.8,23,8
1981-08-02 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,14.9,27,7
1981-08-03 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.4,23,11
1981-08-04 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.3,20,13
1981-08-05 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.9,25,12
1981-08-06 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.8,21,14
1981-08-07 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.2,21,14
1981-08-08 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.3,20,13
1981-08-09 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16,21,12
1981-08-10 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.8,22,13
1981-08-11 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.2,21,12
1981-08-12 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.9,22,12
1981-08-13 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.7,24,12
1981-08-14 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.4,24,9
1981-08-15 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.7,23,10
1981-08-16 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.4111111111111,23.7777777777778,11
1981-08-17 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.6,25,10
1981-08-18 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.8,25,12
1981-08-19 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.0125,24,10.5
1981-08-20 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.6,24,12
1981-08-21 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.8,26,10
1981-08-22 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20,23,10
1981-08-23 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.2,22,11
1981-08-24 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.6333333333333,24.5555555555556,9.55555555555556
1981-08-25 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.5,23,7
1981-08-26 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.7,26,11
1981-08-27 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.7,24,10
1981-08-28 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.3,26,7
1981-08-29 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.9,27,8
1981-08-30 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.9,26,12
1981-08-31 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.3,27,10
1981-09-01 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.4,27,13
1981-09-02 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.2,21,11
1981-09-03 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.4,24,10
1981-09-04 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.6,25,12
1981-09-05 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.3,25,10
1981-09-06 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16,22,11
1981-09-07 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.9,23,10
1981-09-08 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.5,25,9
1981-09-09 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.9,25,9
1981-09-10 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.3,28,11
1981-09-11 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.8,25,10
1981-09-12 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.9,29,11
1981-09-13 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.8,24,9
1981-09-14 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18,25,13
1981-09-15 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.5,27,9
1981-09-16 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.5,25,9
1981-09-17 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17,27,11
1981-09-18 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.6,25,11
1981-09-19 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.8,26,10
1981-09-20 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.1,26,10
1981-09-21 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.7,22,13
1981-09-22 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.3,29,12
1981-09-23 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.29,25.9,12.5
1981-09-24 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.8,27,18
1981-09-25 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.2,27,14
1981-09-26 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.6,22,10
1981-09-27 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.3,27,13
1981-09-28 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.5,28,14
1981-09-29 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.4,30,13
1981-09-30 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.5,27,15
1981-10-01 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.4,27,13
1981-10-02 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.4,29,10
1981-10-03 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.9,28,12
1981-10-04 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.2,29,10
1981-10-05 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20,29,10
1981-10-06 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.8,29,11
1981-10-07 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.4,25,15
1981-10-08 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.8,27,13
1981-10-09 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.1,27,14
1981-10-10 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.5,27,12
1981-10-11 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20,29,10
1981-10-12 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.2,27,10
1981-10-13 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.6,28,8
1981-10-14 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.9,28,8
1981-10-15 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.8,29,10
1981-10-16 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.9,29,11
1981-10-17 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.2,29,13
1981-10-18 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.3,28,14
1981-10-19 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.7,26,13
1981-10-20 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17,25,11
1981-10-21 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.1,21,12
1981-10-22 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.1,24,13
1981-10-23 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.6,27,14
1981-10-24 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.1,27,11
1981-10-25 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.8,24,13
1981-10-26 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.3,20,14
1981-10-27 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18,25,11
1981-10-28 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19,25,15
1981-10-29 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.8,27,13
1981-10-30 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18,28,15
1981-10-31 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.3,29,14
1981-11-01 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18,28,13
1981-11-02 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.6,28,13
1981-11-03 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.8,27,11
1981-11-04 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.8,26,10
1981-11-05 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.7,27,13
1981-11-06 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.8,29,12
1981-11-07 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.5,29,13
1981-11-08 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.6,28,14
1981-11-09 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.3,25,14
1981-11-10 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.7,27,13
1981-11-11 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.4,27,15
1981-11-12 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.1,26,14
1981-11-13 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.8,24,13
1981-11-14 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.8,24,15
1981-11-15 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.7,24,12
1981-11-16 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.8,26,10
1981-11-17 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.4,23,12
1981-11-18 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.7,26,15
1981-11-19 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.8,26,13
1981-11-20 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19,26,14
1981-11-21 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.1,25,15
1981-11-22 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.4,26,13
1981-11-23 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.7,27,12
1981-11-24 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.8,27,14
1981-11-25 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.3,25,14
1981-11-26 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.1,26,14
1981-11-27 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.8,27,14
1981-11-28 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,22,28,14
1981-11-29 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20,27,11
1981-11-30 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.1,24,13
1981-12-01 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.9,26,10
1981-12-02 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.3,27,9
1981-12-03 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.4,25,9
1981-12-04 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.2,24,14
1981-12-05 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.8,26,15
1981-12-06 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,15.4,19,13
1981-12-07 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.4,22,10
1981-12-08 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.6,26,12.5
1981-12-09 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.9,30,13
1981-12-10 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.1,26,15
1981-12-11 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18,26,12
1981-12-12 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.9,26,12
1981-12-13 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21,26,12
1981-12-14 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.9,27,16
1981-12-15 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.6,25,15
1981-12-16 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.3,23,16
1981-12-17 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.7,24,15
1981-12-18 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.6,26,11
1981-12-19 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.8,26,13
1981-12-20 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.6,25,15
1981-12-21 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.7,26,13
1981-12-22 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,16.6,24,13
1981-12-23 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.1,25,14
1981-12-24 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.3,24,12
1981-12-25 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.1,27,12
1981-12-26 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.2,27,13
1981-12-27 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.9,26,13
1981-12-28 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.7,27,10
1981-12-29 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.6,27,14
1981-12-30 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20,27,15
1981-12-31 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.4,27,13
1982-01-01 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.8,27.3,16
1982-01-02 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.3,26.3,12.5
1982-01-03 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.3,26.5,12.4
1982-01-04 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.6,26,12.6
1982-01-05 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.7,26.6,9
1982-01-06 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.8,27.2,11.6
1982-01-07 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.8,26,10.4
1982-01-08 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.3,27,8.5
1982-01-09 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.4,28,9.3
1982-01-10 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.3,29.2,14.9
1982-01-11 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.7,28.3,15.1
1982-01-12 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21,28.4,12.8
1982-01-13 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,22.4,29.6,10.8
1982-01-14 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.6,29.3,13.5
1982-01-15 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.8,26.5,15.5
1982-01-16 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.3,26.5,13
1982-01-17 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.28,27.42,12.74
1982-01-18 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.8,25.8,11.2
1982-01-19 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.4,24.3,14
1982-01-20 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.4,28,11.8
1982-01-21 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.3,27.7,14.6
1982-01-22 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.8,28.1,10.2
1982-01-23 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.3,26.5,12.4
1982-01-24 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.3,28,12.9
1982-01-25 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.8,28,10.5
1982-01-26 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.9,29.3,11
1982-01-27 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.4,29.1,8.8
1982-01-28 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,22.7,29.8,9.4
1982-01-29 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.1,30.4,13.6
1982-01-30 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,22.1,30.4,11.7
1982-01-31 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.8,29,13
1982-02-01 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.7,30.7,10.2
1982-02-02 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.4,30,9.5
1982-02-03 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.4,28.7,9.8
1982-02-04 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.7,29,10
1982-02-05 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.6,30.6,13
1982-02-06 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.2,29.7,9.6
1982-02-07 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.5,28.2,11
1982-02-08 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.2,28.5,11.1
1982-02-09 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.5,28.4,10
1982-02-10 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.9,30.2,15.1
1982-02-11 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.9,29.9,13.8
1982-02-12 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.9,29,12.1
1982-02-13 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.4,29.6,10.4
1982-02-14 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.1,30.4,15.2
1982-02-15 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.6,29.4,15.9
1982-02-16 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.5,28.8,12.5
1982-02-17 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.9,28.7,13.4
1982-02-18 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.9,29.7,14.4
1982-02-19 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.6,27.6,12.7
1982-02-20 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.6,28.8,9.3
1982-02-21 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.3,28.5,10.5
1982-02-22 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.9,28.9,15.7
1982-02-23 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.2,29,12
1982-02-24 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.1,30.2,11
1982-02-25 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,22,32,12.4
1982-02-26 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,22.9,31.3,14.3
1982-02-27 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.9,29.8,10.6
1982-02-28 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.8,29.6,14
1982-03-01 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.7,29.1,11
1982-03-02 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.7,30.8,10
1982-03-03 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.8,30.5,11.5
1982-03-04 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.5,30.7,13.5
1982-03-05 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,23,29.4,13.1
1982-03-06 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.6,29.7,13.5
1982-03-07 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.2,28.2,13
1982-03-08 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,23.1,29.4,14.2
1982-03-09 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21,29.2,15.1
1982-03-10 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.8,28.1,12.4
1982-03-11 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.9,28.4,13.3
1982-03-12 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.5,27.5,13.6
1982-03-13 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.4,29.3,9.3
1982-03-14 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,23.3,30.3,16.2
1982-03-15 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.8,28.4,12.8
1982-03-16 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.2,29.3,13.3
1982-03-17 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,22.3,29.3,12.6
1982-03-18 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,23.4,30.2,9.6
1982-03-19 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,23.5,31,12.6
1982-03-20 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.5,31.1,15
1982-03-21 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,22.5,29.7,16.4
1982-03-22 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.9,28.6,10.2
1982-03-23 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,22,30.7,10.6
1982-03-24 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.5,30.5,11.2
1982-03-25 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.5,30.1,12.6
1982-03-26 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.6,29,13
1982-03-27 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.4,32.1,8.5
1982-03-28 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.4,30.6,16.4
1982-03-29 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.9,27.2,14.9
1982-03-30 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.1,27,15.4
1982-03-31 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.8,28.2,8.1
1982-04-01 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.3,22.4,14.9
1982-04-02 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.7,21.2,14.2
1982-04-03 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.8,24.4,14.5
1982-04-04 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,17.6,22.5,13.2
1982-04-05 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.2,26.3,13.9
1982-04-06 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.3,28.7,13.4
1982-04-07 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.4,25.1,15.3
1982-04-08 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.4,26.9,16
1982-04-09 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.8,25.3,12.6
1982-04-10 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20,26,14.6
1982-04-11 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.2,27.2,13.5
1982-04-12 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.4,28.7,9.4
1982-04-13 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,22.7,28.2,14.9
1982-04-14 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.1,25.8,15
1982-04-15 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.5,25,15.9
1982-04-16 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.9,26,15.7
1982-04-17 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,20.7,26,15.4
1982-04-18 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,21.4,27.6,14.6
1982-04-19 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.1,25.8,15.5
1982-04-20 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,19.2,26.8,12.2
1982-04-21 12:00:00,"eat","diurnal","nai","xxx",NA,100,NA,18.3,22.6,14.8
